label,q1,q2
0,Q027745,Q320163
0,Q462360,Q012524
1,Q435672,Q351090
0,Q668472,Q167302
0,Q202445,Q062779
1,Q237524,Q205544
1,Q513363,Q316447
0,Q119596,Q697329
0,Q046803,Q454009
0,Q117901,Q286232
0,Q232443,Q134790
1,Q144712,Q192835
1,Q199559,Q492253
0,Q192207,Q642759
1,Q647994,Q481575
0,Q400680,Q098441
1,Q473470,Q527568
0,Q724223,Q120602
0,Q070212,Q400658
0,Q599144,Q109449
1,Q715881,Q469588
0,Q341048,Q530155
1,Q150184,Q512864
1,Q376664,Q644268
0,Q553669,Q244687
1,Q171548,Q148210
0,Q445057,Q721241
0,Q543410,Q727148
1,Q459039,Q207259
1,Q284705,Q568862
0,Q113750,Q624624
1,Q343379,Q027966
1,Q528114,Q621576
1,Q288049,Q237960
1,Q288006,Q348926
1,Q562113,Q418539
0,Q110423,Q490409
1,Q380457,Q189776
1,Q114043,Q100099
1,Q167534,Q336995
0,Q379128,Q461048
0,Q019991,Q528675
0,Q231176,Q234573
1,Q188076,Q721420
0,Q667515,Q403243
1,Q318065,Q545727
0,Q479847,Q285104
0,Q414681,Q371987
1,Q142598,Q011782
1,Q154553,Q667981
1,Q703476,Q219166
0,Q060826,Q149626
0,Q277950,Q483867
0,Q622246,Q183070
0,Q108384,Q464704
0,Q702783,Q317169
0,Q167397,Q012795
0,Q308521,Q556225
0,Q632295,Q310906
1,Q568237,Q034655
0,Q407949,Q206477
0,Q025169,Q595477
1,Q163330,Q617861
0,Q216742,Q080676
0,Q344219,Q249081
1,Q262649,Q247915
1,Q081052,Q440167
1,Q084863,Q393429
1,Q595663,Q037544
0,Q404253,Q565589
1,Q629018,Q342730
1,Q627545,Q662611
1,Q428825,Q160084
0,Q085627,Q371940
1,Q340939,Q206579
1,Q695067,Q189249
1,Q699951,Q620143
1,Q186355,Q422633
0,Q298452,Q562917
1,Q588910,Q096795
0,Q726317,Q560034
1,Q654270,Q063709
1,Q573967,Q112176
1,Q075936,Q595096
1,Q059221,Q644372
1,Q004714,Q193660
1,Q484406,Q682839
1,Q721330,Q008611
1,Q480580,Q309195
0,Q587720,Q443709
0,Q347831,Q125110
1,Q101356,Q165265
0,Q504725,Q364296
1,Q310027,Q021630
1,Q609441,Q243433
0,Q325170,Q322934
1,Q709501,Q707099
0,Q485274,Q301457
1,Q155453,Q341791
0,Q351444,Q166699
1,Q375287,Q591823
0,Q628605,Q670208
0,Q372586,Q106778
1,Q213332,Q213468
1,Q532398,Q025459
0,Q579184,Q459551
0,Q408642,Q686895
0,Q415886,Q637589
1,Q150489,Q662604
0,Q226464,Q542788
1,Q456645,Q500944
1,Q173223,Q709403
1,Q377343,Q436579
1,Q520987,Q096795
0,Q556047,Q718186
1,Q269486,Q387095
0,Q062726,Q218800
1,Q434056,Q338615
1,Q375968,Q013722
1,Q653681,Q338260
1,Q318838,Q192472
1,Q462915,Q308396
1,Q152132,Q535341
1,Q438008,Q069747
0,Q284265,Q248438
0,Q578829,Q442614
0,Q260903,Q311101
0,Q188333,Q322442
1,Q465093,Q637267
1,Q349689,Q334124
1,Q147138,Q211289
1,Q488530,Q414588
1,Q505513,Q439429
1,Q425624,Q361663
1,Q628664,Q487730
1,Q062300,Q032690
0,Q060588,Q689869
0,Q329657,Q232035
0,Q509472,Q666506
1,Q110337,Q021111
1,Q657484,Q398719
0,Q434870,Q529494
0,Q345866,Q450498
0,Q054133,Q519961
1,Q101860,Q268010
1,Q117558,Q656019
0,Q465477,Q485274
1,Q458137,Q417182
0,Q646807,Q049411
0,Q332649,Q415812
1,Q389670,Q585147
0,Q050425,Q063592
0,Q712220,Q038262
1,Q647641,Q310957
0,Q141955,Q701314
0,Q609471,Q620188
1,Q374371,Q524981
0,Q326253,Q614475
0,Q395517,Q383910
1,Q371502,Q539364
0,Q315697,Q280142
0,Q373634,Q335953
1,Q069307,Q108474
1,Q375715,Q647994
0,Q380157,Q177918
1,Q614130,Q130785
1,Q422420,Q224221
1,Q447903,Q713649
1,Q114663,Q061200
1,Q487638,Q474450
0,Q551976,Q350866
1,Q450160,Q104230
0,Q714165,Q638738
1,Q401400,Q173786
0,Q237418,Q518163
1,Q075186,Q506309
1,Q464211,Q135985
0,Q248966,Q597162
1,Q351319,Q155253
0,Q406029,Q557644
0,Q644848,Q513070
0,Q580263,Q353142
0,Q235324,Q341360
1,Q445682,Q402611
1,Q522286,Q425026
0,Q726372,Q657458
1,Q340911,Q008069
0,Q397125,Q036552
1,Q483396,Q680777
0,Q391025,Q242983
0,Q598249,Q385275
1,Q281621,Q552474
1,Q588078,Q430513
0,Q067746,Q423039
1,Q623056,Q194994
0,Q612891,Q330025
0,Q170507,Q294902
0,Q412695,Q068967
0,Q161921,Q213282
0,Q316062,Q240470
0,Q152794,Q620311
1,Q532138,Q653179
0,Q392470,Q348529
1,Q308498,Q083008
0,Q197123,Q137551
1,Q336995,Q051947
0,Q084692,Q145182
1,Q674532,Q588524
0,Q189433,Q006177
1,Q276936,Q688897
1,Q115447,Q293651
0,Q091833,Q086179
0,Q125127,Q022620
1,Q396321,Q661193
1,Q181113,Q500777
0,Q328174,Q276593
1,Q452410,Q395622
0,Q054471,Q499862
0,Q237141,Q157822
1,Q200074,Q091283
1,Q357230,Q150093
1,Q374592,Q418418
1,Q627516,Q237772
1,Q492103,Q561333
0,Q443200,Q510079
0,Q208301,Q544639
0,Q317168,Q635884
0,Q443800,Q682920
0,Q096679,Q005647
1,Q295872,Q690589
1,Q541032,Q591825
0,Q383939,Q229805
1,Q723853,Q510516
1,Q084061,Q635680
0,Q095427,Q066285
0,Q128373,Q215115
1,Q600246,Q477612
0,Q661680,Q611477
0,Q589034,Q499932
1,Q047708,Q721779
1,Q068414,Q193306
0,Q205631,Q402263
1,Q027966,Q291125
1,Q413525,Q390903
0,Q541242,Q266079
1,Q402017,Q294607
0,Q404310,Q302039
0,Q000911,Q011552
1,Q080865,Q576196
0,Q186369,Q436313
0,Q249232,Q236973
1,Q370207,Q665196
1,Q503343,Q036391
0,Q727652,Q640964
0,Q100663,Q639656
0,Q689984,Q606721
0,Q643826,Q697894
1,Q050015,Q611066
0,Q042309,Q484792
1,Q240981,Q147694
1,Q304088,Q510104
0,Q515824,Q657227
1,Q555455,Q674097
1,Q511960,Q127545
0,Q285783,Q540386
1,Q383227,Q627653
1,Q473574,Q005150
1,Q322200,Q021022
0,Q028977,Q213526
0,Q138166,Q391713
0,Q315700,Q393311
1,Q578236,Q027569
0,Q588108,Q193018
0,Q372386,Q041865
0,Q429815,Q288701
0,Q379526,Q261819
1,Q091513,Q232952
0,Q085877,Q431424
1,Q300386,Q105517
0,Q370835,Q400692
0,Q610965,Q316120
0,Q123053,Q269414
0,Q344219,Q326567
1,Q632205,Q613551
1,Q587873,Q508748
1,Q338260,Q617904
1,Q461007,Q004714
0,Q316575,Q090686
1,Q639346,Q703119
1,Q675300,Q355386
0,Q709100,Q585320
1,Q604213,Q438671
1,Q598456,Q504705
1,Q536107,Q624931
1,Q680582,Q038999
1,Q247778,Q568330
1,Q111341,Q341361
1,Q653062,Q549447
0,Q463064,Q346114
1,Q524448,Q595990
0,Q395157,Q167537
1,Q610504,Q409958
0,Q143909,Q588618
0,Q644894,Q487568
1,Q361663,Q031216
0,Q107661,Q130696
0,Q484478,Q181063
0,Q523621,Q612397
0,Q604273,Q017201
1,Q535373,Q041885
0,Q214415,Q139645
1,Q408070,Q424359
1,Q059169,Q129852
1,Q401545,Q251324
0,Q703501,Q343810
1,Q529701,Q486146
0,Q219945,Q402267
0,Q153434,Q020034
0,Q503378,Q622180
1,Q264602,Q625484
0,Q091024,Q335094
1,Q527954,Q471697
0,Q711183,Q519818
1,Q593076,Q648488
1,Q255555,Q571100
1,Q711889,Q065129
0,Q708092,Q153830
1,Q122284,Q283981
1,Q528959,Q604895
0,Q149733,Q434354
0,Q102581,Q444805
1,Q700750,Q333883
0,Q287256,Q570760
0,Q275150,Q043237
0,Q282675,Q553627
1,Q318200,Q620301
0,Q339941,Q285302
0,Q252403,Q490715
1,Q645061,Q727058
1,Q608699,Q143362
0,Q321489,Q445927
1,Q341482,Q149919
1,Q251328,Q604379
1,Q491190,Q087085
0,Q205714,Q324385
0,Q164392,Q551722
1,Q424708,Q371919
0,Q067435,Q228116
1,Q569210,Q702708
0,Q387819,Q598275
0,Q131690,Q253428
0,Q694493,Q410385
0,Q190430,Q020935
0,Q194749,Q427321
1,Q491611,Q148146
1,Q057130,Q212935
0,Q162234,Q293914
0,Q360604,Q162511
0,Q187405,Q374962
0,Q236227,Q620358
1,Q412525,Q539694
1,Q327650,Q637524
1,Q674761,Q242183
0,Q200192,Q258498
1,Q519781,Q650362
0,Q477281,Q570820
0,Q397125,Q501799
1,Q129852,Q005644
0,Q303191,Q659981
0,Q144525,Q526841
1,Q679730,Q369052
0,Q579674,Q120312
0,Q511051,Q593864
0,Q577686,Q548255
1,Q308054,Q052675
0,Q402601,Q102246
1,Q547643,Q120910
0,Q512484,Q569804
0,Q494034,Q179628
0,Q082556,Q283106
0,Q705814,Q727856
1,Q295929,Q549377
0,Q418325,Q562551
1,Q567017,Q472234
1,Q329917,Q418174
1,Q463752,Q054799
1,Q332093,Q019197
1,Q107228,Q399096
0,Q633721,Q346393
1,Q452407,Q624931
0,Q131109,Q073375
1,Q308054,Q280416
0,Q053112,Q650448
1,Q201547,Q349058
1,Q467324,Q175381
1,Q465076,Q149421
0,Q381309,Q021277
0,Q327133,Q611517
1,Q388132,Q201591
0,Q179973,Q585995
1,Q507619,Q579947
1,Q475251,Q036401
1,Q395401,Q273790
0,Q386041,Q536327
1,Q631766,Q240447
0,Q145864,Q556337
1,Q154294,Q332597
1,Q255564,Q715144
0,Q425275,Q365708
0,Q715556,Q372106
1,Q306314,Q033516
0,Q355723,Q534241
0,Q022172,Q503834
1,Q665991,Q320915
0,Q428098,Q701870
0,Q390894,Q309770
0,Q084805,Q639004
0,Q476254,Q260886
0,Q707269,Q098289
0,Q241844,Q390905
0,Q537122,Q530518
1,Q462672,Q027633
0,Q352960,Q006181
0,Q365259,Q646717
1,Q190773,Q524435
1,Q617818,Q561976
1,Q671234,Q188080
1,Q045651,Q530856
0,Q020034,Q638761
1,Q282255,Q176802
0,Q640754,Q427997
0,Q318499,Q689256
1,Q044700,Q032668
0,Q425125,Q427757
0,Q691116,Q020897
0,Q508563,Q284465
0,Q718186,Q455273
1,Q135824,Q520913
1,Q500052,Q031528
1,Q291284,Q431864
0,Q720736,Q186337
1,Q100089,Q118367
1,Q003396,Q487434
1,Q501526,Q552812
0,Q091678,Q355808
0,Q338260,Q088637
1,Q341002,Q165021
0,Q496361,Q392683
0,Q089973,Q437413
1,Q604100,Q103623
0,Q644587,Q465732
0,Q092340,Q555859
0,Q017697,Q406934
0,Q070966,Q165718
0,Q252352,Q468127
0,Q471351,Q136333
1,Q484478,Q707359
1,Q461007,Q282184
1,Q360595,Q187179
1,Q521124,Q484792
1,Q162486,Q415585
1,Q060494,Q443340
0,Q346926,Q168693
1,Q100099,Q572225
0,Q371154,Q260363
1,Q643863,Q640285
0,Q517417,Q601300
1,Q235082,Q117854
0,Q614014,Q271269
0,Q589851,Q339269
0,Q382649,Q595374
0,Q227803,Q129360
0,Q021822,Q271184
0,Q217286,Q018815
0,Q085924,Q053150
1,Q679914,Q206773
0,Q463829,Q491503
1,Q000819,Q462876
0,Q405518,Q148892
0,Q043310,Q613357
0,Q102246,Q619871
0,Q588712,Q339797
1,Q658138,Q301893
0,Q692858,Q448163
0,Q141478,Q693008
0,Q046462,Q383226
1,Q190014,Q039831
0,Q455299,Q685057
0,Q389151,Q293541
1,Q265994,Q216051
0,Q295899,Q415450
0,Q184342,Q515837
1,Q247737,Q001768
1,Q430003,Q060468
0,Q587317,Q105202
1,Q433421,Q078304
1,Q308139,Q078846
1,Q100925,Q465596
1,Q544054,Q108025
0,Q691544,Q688966
0,Q143237,Q087473
0,Q597871,Q277582
1,Q292873,Q132769
1,Q102305,Q491595
1,Q506129,Q691837
0,Q640589,Q134443
1,Q410744,Q097540
1,Q531364,Q459448
0,Q260354,Q105786
1,Q410439,Q674390
1,Q695609,Q099721
0,Q397471,Q586264
1,Q027662,Q609367
1,Q403462,Q555197
1,Q211483,Q254986
0,Q054898,Q140516
1,Q635904,Q683349
1,Q604213,Q678431
0,Q377305,Q084035
1,Q316318,Q284279
1,Q498069,Q159387
0,Q517184,Q223146
1,Q541297,Q208060
0,Q054795,Q303669
0,Q109600,Q268575
0,Q272184,Q180405
0,Q040647,Q056052
1,Q492793,Q135885
1,Q557819,Q383964
1,Q142598,Q109754
0,Q633878,Q436347
0,Q711334,Q129329
0,Q431377,Q516157
0,Q362490,Q534261
1,Q384470,Q718693
0,Q207375,Q086988
0,Q555754,Q409112
1,Q525982,Q660254
0,Q625751,Q071704
0,Q052270,Q283090
1,Q389995,Q262576
0,Q096636,Q099679
0,Q708758,Q031707
1,Q008310,Q176942
1,Q606371,Q143872
1,Q229246,Q135460
1,Q350288,Q679120
1,Q578889,Q420694
1,Q146838,Q666693
0,Q641777,Q053789
1,Q178308,Q591127
0,Q294885,Q035697
1,Q510140,Q163445
1,Q634532,Q623364
1,Q250193,Q114525
1,Q480662,Q257370
0,Q425473,Q249212
1,Q338853,Q247355
0,Q653655,Q246182
1,Q637615,Q364964
0,Q661326,Q377654
1,Q046289,Q087301
1,Q235637,Q054411
1,Q204038,Q328812
0,Q326873,Q190430
0,Q616858,Q450033
1,Q061820,Q722683
1,Q445165,Q552858
0,Q551423,Q189938
1,Q576661,Q534666
1,Q133177,Q248097
1,Q478516,Q390028
0,Q532466,Q514549
0,Q473496,Q090943
1,Q648245,Q441156
1,Q649626,Q576661
1,Q343699,Q454856
0,Q037304,Q644709
1,Q695776,Q473738
1,Q082262,Q661909
0,Q661012,Q206886
1,Q219735,Q046551
1,Q125711,Q265757
0,Q263321,Q344974
1,Q126024,Q131875
0,Q399454,Q617354
0,Q423046,Q110813
1,Q146275,Q053813
0,Q537435,Q718744
1,Q458217,Q328637
1,Q383266,Q611503
0,Q279516,Q490770
1,Q569382,Q417528
0,Q687796,Q162346
0,Q388416,Q373367
0,Q568264,Q116927
0,Q307185,Q192395
1,Q058650,Q302077
1,Q104133,Q127010
0,Q142849,Q692139
0,Q214696,Q238341
0,Q083270,Q295642
0,Q112386,Q033692
0,Q665410,Q036918
1,Q041497,Q196012
1,Q294928,Q437630
1,Q033669,Q487070
0,Q667407,Q684150
1,Q504208,Q630978
0,Q214588,Q723618
1,Q488294,Q707786
0,Q003231,Q486626
0,Q183537,Q424435
1,Q175953,Q133400
1,Q237675,Q059002
0,Q348743,Q311180
0,Q343840,Q178428
0,Q270588,Q264109
0,Q222033,Q054794
0,Q327020,Q542555
0,Q611813,Q059412
0,Q004714,Q454786
1,Q279541,Q508321
1,Q185060,Q102801
1,Q151577,Q144980
1,Q078726,Q230987
0,Q681950,Q232284
0,Q578268,Q550793
0,Q673755,Q263860
1,Q092320,Q448582
1,Q258675,Q287218
1,Q170454,Q578797
1,Q025158,Q039145
1,Q658409,Q201911
0,Q416761,Q118856
1,Q354140,Q575166
0,Q412483,Q367229
0,Q422814,Q054133
0,Q488425,Q195975
1,Q618881,Q390894
0,Q571913,Q162566
0,Q159368,Q517769
0,Q016502,Q596024
0,Q251002,Q152033
0,Q614819,Q700910
0,Q102890,Q359777
1,Q252371,Q676038
0,Q407847,Q352953
1,Q346879,Q404743
0,Q076060,Q410864
1,Q239306,Q381138
1,Q521309,Q359360
0,Q516047,Q043597
0,Q644982,Q155178
0,Q694456,Q492796
1,Q295244,Q473454
0,Q262360,Q419393
1,Q620204,Q111461
0,Q305382,Q255738
1,Q455965,Q715877
1,Q039894,Q219252
1,Q020345,Q074415
0,Q392244,Q138787
1,Q499216,Q017900
1,Q619504,Q158911
1,Q587144,Q072829
1,Q071460,Q499594
1,Q169452,Q328754
0,Q050210,Q201057
0,Q326002,Q610729
0,Q481331,Q145467
1,Q289591,Q004202
1,Q621794,Q724337
1,Q483750,Q172418
1,Q338260,Q554859
1,Q445918,Q561843
0,Q112386,Q588078
1,Q348190,Q074034
1,Q342085,Q407176
1,Q162316,Q127449
1,Q620250,Q018881
1,Q368990,Q515300
1,Q400198,Q167515
1,Q592292,Q364138
0,Q444858,Q212798
1,Q344687,Q529005
0,Q277208,Q211703
1,Q214791,Q647032
0,Q383937,Q156581
1,Q610347,Q295270
1,Q099498,Q613486
0,Q601990,Q233075
1,Q086593,Q569081
0,Q038682,Q466931
0,Q316287,Q074582
0,Q166152,Q362958
1,Q102261,Q370987
1,Q455799,Q107715
1,Q233861,Q080885
1,Q618320,Q503446
1,Q190198,Q164246
0,Q561850,Q516784
0,Q691402,Q305043
1,Q465120,Q001895
1,Q579139,Q670010
0,Q214533,Q072789
0,Q504253,Q208819
0,Q255883,Q076933
1,Q381975,Q018405
1,Q541429,Q181715
0,Q699571,Q702878
0,Q526633,Q628691
1,Q328121,Q624158
0,Q342271,Q025092
1,Q156589,Q633623
1,Q274797,Q703485
1,Q150093,Q533499
1,Q229776,Q166693
0,Q405322,Q358618
0,Q050999,Q441287
1,Q273593,Q391431
0,Q093270,Q169634
0,Q389578,Q672172
0,Q052855,Q208189
0,Q209992,Q352803
1,Q148579,Q005793
0,Q236527,Q085955
0,Q534570,Q417183
0,Q285855,Q238341
0,Q179948,Q470291
1,Q176802,Q277074
1,Q242842,Q304698
1,Q692287,Q077953
0,Q512978,Q522619
1,Q719462,Q665519
0,Q181610,Q237529
0,Q332868,Q681315
0,Q479652,Q339076
1,Q717105,Q596828
1,Q710736,Q461258
0,Q475588,Q192586
0,Q311569,Q077278
0,Q295545,Q556675
1,Q120632,Q253820
0,Q584088,Q667197
0,Q636671,Q015336
1,Q714315,Q174160
0,Q607555,Q016596
1,Q299458,Q586388
1,Q470137,Q622347
1,Q041669,Q137529
1,Q434695,Q621909
1,Q270450,Q614226
1,Q251974,Q285116
1,Q127937,Q532825
0,Q577370,Q122487
0,Q261442,Q131522
1,Q661709,Q218108
0,Q512443,Q652819
0,Q609426,Q589317
0,Q375924,Q103737
1,Q720541,Q548457
1,Q097969,Q034041
0,Q629817,Q185725
0,Q066930,Q220843
1,Q156167,Q188637
1,Q563929,Q106571
1,Q166337,Q175478
1,Q461306,Q270450
1,Q724097,Q681988
0,Q656052,Q045406
1,Q197402,Q490717
0,Q398688,Q656052
1,Q275320,Q664292
1,Q539937,Q111323
1,Q205928,Q103178
1,Q477500,Q367455
1,Q717117,Q544000
1,Q148507,Q038096
1,Q546101,Q451945
1,Q690445,Q621409
0,Q486280,Q665644
1,Q460638,Q537024
0,Q195505,Q473488
1,Q592898,Q429830
0,Q078909,Q682926
0,Q414342,Q349714
1,Q554206,Q373368
0,Q421974,Q032226
0,Q028065,Q204980
0,Q132340,Q078954
1,Q136009,Q415962
1,Q064736,Q149381
0,Q392868,Q272337
0,Q699951,Q015924
0,Q263179,Q310128
0,Q237885,Q724556
1,Q706206,Q400066
1,Q255970,Q687273
0,Q685223,Q163358
1,Q644235,Q406596
0,Q556083,Q678012
0,Q181297,Q055298
1,Q188240,Q656047
1,Q169132,Q685446
0,Q364897,Q253742
1,Q276084,Q418783
0,Q583788,Q295143
0,Q028268,Q576222
1,Q331641,Q012799
0,Q015308,Q636562
1,Q689329,Q252742
0,Q694972,Q496047
0,Q271134,Q543069
0,Q659358,Q180607
0,Q401545,Q652632
1,Q143237,Q247902
0,Q110430,Q169783
0,Q103956,Q266637
1,Q318996,Q055311
1,Q291749,Q512864
0,Q488422,Q328459
0,Q075725,Q219709
1,Q447329,Q305959
1,Q180639,Q190990
1,Q264825,Q497164
1,Q356670,Q037987
1,Q201620,Q087328
1,Q143753,Q494338
1,Q052083,Q571386
0,Q559134,Q255090
0,Q157677,Q392805
0,Q355686,Q458898
1,Q721752,Q359600
1,Q444633,Q250661
1,Q567126,Q489149
0,Q390981,Q653767
0,Q201808,Q356448
1,Q176561,Q260571
1,Q259907,Q006223
1,Q437986,Q074440
0,Q600580,Q130942
1,Q290288,Q018398
0,Q406650,Q413527
1,Q273840,Q178161
0,Q284734,Q599401
1,Q518428,Q118605
1,Q350230,Q168818
0,Q062562,Q114214
0,Q502289,Q533328
1,Q025798,Q098454
0,Q711819,Q441100
0,Q254015,Q428190
1,Q133458,Q459934
0,Q410594,Q284820
1,Q169292,Q562508
1,Q290014,Q303136
0,Q285220,Q710401
0,Q072829,Q278097
1,Q361651,Q110423
0,Q572201,Q357542
0,Q043970,Q221901
0,Q604213,Q381959
0,Q369751,Q706634
1,Q651762,Q554896
1,Q236048,Q303507
1,Q231045,Q552544
0,Q512116,Q448115
0,Q036002,Q611256
1,Q505513,Q360722
1,Q427807,Q156251
0,Q440897,Q431056
1,Q606351,Q252804
1,Q410943,Q624357
0,Q723618,Q321568
0,Q269486,Q219345
0,Q647856,Q652323
0,Q082848,Q181150
1,Q396369,Q203769
1,Q004236,Q184798
1,Q286238,Q007611
1,Q374849,Q543071
1,Q323421,Q181056
1,Q216299,Q231582
1,Q530371,Q302933
1,Q245873,Q593864
1,Q536873,Q223315
1,Q329238,Q720900
0,Q397047,Q161808
1,Q656053,Q545667
0,Q545973,Q578085
1,Q718076,Q293760
1,Q183817,Q352782
0,Q074866,Q333559
0,Q270095,Q701415
0,Q638541,Q282335
0,Q632342,Q099479
1,Q033516,Q432198
0,Q516558,Q464175
1,Q187419,Q098193
1,Q637585,Q320042
0,Q212357,Q040742
0,Q586592,Q260538
1,Q161765,Q319771
0,Q373935,Q011795
0,Q368327,Q514958
1,Q571091,Q192513
1,Q030655,Q482314
1,Q657491,Q302152
1,Q014691,Q458997
1,Q340545,Q650091
1,Q463397,Q326698
1,Q077285,Q130448
0,Q166005,Q462101
1,Q587191,Q467352
0,Q548771,Q503440
0,Q051823,Q645496
0,Q409251,Q598071
1,Q504244,Q683204
0,Q345073,Q243800
1,Q583017,Q323623
0,Q476111,Q468982
1,Q176582,Q712557
1,Q220687,Q304201
1,Q376423,Q476522
1,Q442262,Q653925
0,Q323982,Q104281
1,Q256399,Q531616
1,Q339177,Q180060
0,Q250852,Q439997
1,Q700717,Q484401
1,Q593761,Q169227
1,Q204528,Q406157
1,Q507593,Q718577
0,Q509839,Q704246
0,Q478511,Q440414
0,Q107311,Q270742
0,Q150742,Q589501
1,Q642513,Q224997
0,Q282542,Q169110
1,Q315078,Q631090
0,Q653605,Q104682
1,Q498841,Q072789
0,Q723310,Q704510
1,Q410288,Q562508
0,Q057894,Q529280
0,Q068795,Q488577
0,Q162212,Q122442
0,Q640622,Q124326
1,Q417132,Q609441
1,Q232029,Q197110
0,Q485242,Q145542
1,Q005675,Q181658
0,Q001719,Q727475
1,Q196739,Q165469
0,Q029629,Q448061
0,Q053054,Q239758
1,Q609874,Q493751
0,Q196028,Q246915
1,Q244878,Q470197
1,Q100472,Q240185
0,Q134297,Q288170
0,Q714973,Q145278
1,Q418707,Q586590
1,Q243710,Q196845
0,Q721686,Q016727
0,Q348394,Q498515
0,Q595113,Q445935
1,Q632400,Q469389
0,Q706474,Q046939
0,Q408104,Q654050
1,Q304561,Q443071
1,Q667879,Q679948
1,Q105702,Q581811
1,Q332991,Q227092
1,Q425624,Q631629
0,Q366122,Q022001
0,Q166199,Q353698
0,Q560365,Q463030
1,Q026923,Q399394
1,Q039917,Q187144
0,Q308617,Q519795
1,Q283753,Q713766
0,Q066744,Q066903
0,Q530564,Q707905
1,Q440807,Q269288
0,Q203767,Q427498
1,Q474950,Q584465
0,Q410343,Q072422
0,Q058598,Q002579
1,Q141714,Q046093
0,Q266335,Q356384
0,Q028487,Q297247
1,Q575504,Q594907
1,Q109819,Q708412
1,Q553556,Q181087
1,Q475439,Q635461
1,Q318719,Q246508
0,Q195211,Q360604
1,Q107940,Q196872
1,Q489855,Q307813
1,Q230697,Q098455
0,Q536063,Q572408
0,Q534702,Q448028
1,Q307627,Q109644
0,Q689863,Q126475
1,Q628139,Q394714
1,Q413237,Q511438
0,Q667868,Q468096
0,Q075039,Q558021
1,Q374434,Q661937
1,Q148862,Q249984
1,Q394686,Q440366
0,Q272471,Q455983
1,Q271211,Q580802
1,Q702115,Q495185
1,Q493983,Q184181
1,Q425746,Q686635
1,Q358814,Q573688
1,Q066333,Q075194
0,Q003886,Q477467
1,Q722607,Q279222
1,Q508358,Q010045
0,Q428800,Q098796
1,Q671087,Q327241
1,Q015791,Q023787
0,Q105383,Q326523
1,Q357439,Q145433
0,Q080941,Q510383
1,Q635461,Q215996
0,Q075656,Q594318
0,Q170445,Q261878
0,Q526911,Q559971
1,Q148426,Q238475
0,Q669316,Q698454
0,Q409818,Q584798
1,Q024437,Q508321
1,Q560003,Q454403
0,Q372202,Q179511
0,Q126813,Q640206
0,Q247242,Q725253
1,Q680448,Q540487
1,Q421317,Q301830
0,Q306438,Q679354
1,Q462598,Q302220
1,Q293577,Q166385
0,Q648718,Q415545
0,Q058414,Q239422
1,Q271973,Q536736
0,Q579521,Q461307
1,Q674481,Q185712
0,Q694751,Q508798
1,Q085431,Q154106
1,Q039939,Q186473
1,Q557306,Q570408
0,Q477409,Q550452
1,Q164212,Q697603
0,Q094221,Q158389
0,Q298397,Q579024
1,Q119645,Q445700
0,Q106706,Q517235
1,Q482031,Q021435
1,Q394714,Q119498
0,Q371672,Q621579
1,Q158442,Q106993
0,Q348455,Q152869
1,Q617904,Q255610
0,Q085303,Q031625
1,Q715144,Q155829
1,Q015850,Q624252
1,Q179535,Q695067
0,Q634500,Q164384
1,Q441028,Q068501
0,Q015386,Q272045
1,Q253045,Q218623
0,Q367906,Q270217
0,Q160592,Q419918
0,Q455892,Q263637
0,Q178215,Q127109
1,Q141602,Q102265
0,Q380493,Q602887
1,Q406354,Q499841
1,Q308889,Q502467
0,Q488959,Q090092
0,Q552858,Q505083
0,Q419769,Q375322
1,Q636735,Q457946
0,Q247082,Q233946
1,Q657110,Q456519
0,Q216168,Q296357
1,Q636458,Q376293
0,Q721236,Q709920
0,Q082480,Q328872
1,Q066333,Q017764
0,Q700334,Q044989
1,Q181087,Q202511
0,Q484478,Q106084
0,Q219841,Q328865
1,Q388233,Q281536
1,Q551561,Q187668
1,Q219645,Q283724
0,Q167455,Q428075
0,Q288883,Q675074
0,Q106920,Q090249
1,Q007804,Q206701
0,Q430279,Q350408
1,Q569816,Q488727
1,Q688792,Q595632
0,Q137434,Q169140
1,Q637421,Q178574
0,Q346158,Q400783
1,Q494639,Q438008
1,Q254662,Q117112
1,Q121598,Q366457
1,Q318693,Q208214
0,Q365094,Q385798
1,Q118731,Q704372
1,Q202245,Q367868
1,Q308202,Q313229
0,Q465175,Q075725
1,Q365855,Q268427
0,Q464276,Q613601
0,Q573396,Q443029
0,Q060262,Q573287
0,Q299994,Q333226
1,Q315904,Q610358
0,Q472926,Q400649
0,Q695734,Q668929
1,Q666869,Q381138
0,Q531396,Q587074
0,Q720577,Q079614
0,Q297649,Q625159
1,Q657351,Q594481
0,Q004355,Q637445
1,Q245219,Q657700
1,Q264502,Q088109
0,Q349027,Q052289
1,Q236291,Q641453
0,Q065188,Q644335
1,Q020581,Q056421
1,Q176966,Q706206
0,Q331539,Q291678
1,Q565830,Q132952
0,Q142651,Q060746
0,Q169194,Q032439
1,Q470729,Q699334
0,Q202655,Q142027
0,Q055991,Q364960
0,Q699671,Q683012
1,Q690209,Q034643
1,Q323626,Q503167
1,Q396616,Q608644
1,Q466930,Q679638
0,Q620311,Q605238
1,Q226955,Q514602
1,Q092715,Q101860
1,Q427901,Q003604
1,Q539364,Q333842
1,Q130166,Q530870
1,Q400745,Q267597
1,Q127625,Q505614
1,Q580776,Q616591
0,Q311749,Q530359
0,Q080367,Q357976
0,Q558398,Q389255
0,Q157747,Q064644
